PLAYER_ID,PLAYER_NAME,MIN,games_participation_%
203490,Otto Porter Jr.,21.7,38.888888888888886
1630181,R.J. Hampton,17.4,70.83333333333333
1629606,Robert Franks,14.4,9.722222222222221
1628414,Sindarius Thornwell,10.3,29.166666666666668
203082,Terrence Ross,29.3,63.888888888888886
1628976,Wendell Carter Jr.,25.5,75.0
202709,Cory Joseph,23.0,87.5
1629686,Deividas Sirvydis,6.7,27.77777777777778
1628372,Dennis Smith Jr.,18.3,31.944444444444443
1628402,Frank Jackson,18.5,55.55555555555556
1628977,Hamidou Diallo,23.6,72.22222222222223
1630191,Isaiah Stewart,21.4,94.44444444444444
1626143,Jahlil Okafor,12.9,37.5
203924,Jerami Grant,33.9,75.0
1628367,Josh Jackson,25.2,86.11111111111111
1630165,Killian Hayes,25.8,36.111111111111114
203486,Mason Plumlee,26.8,77.77777777777777
203585,Rodney McGruder,12.1,22.22222222222222
1630240,Saben Lee,16.3,66.66666666666667
1630180,Saddiq Bey,27.3,97.22222222222223
1629635,Sekou Doumbouya,15.5,77.77777777777777
1629076,Tyler Cook,13.7,44.44444444444444
201961,Wayne Ellington,22.0,63.888888888888886
1629610,DaQuan Jeffries,15.9,43.05555555555556
201942,DeMar DeRozan,33.7,84.72222222222223
1627749,Dejounte Murray,31.9,93.05555555555556
1628401,Derrick White,29.5,50.0
1630170,Devin Vassell,17.0,86.11111111111111
1629234,Drew Eubanks,14.0,75.0
203476,Gorgui Dieng,14.5,52.77777777777778
1627751,Jakob Poeltl,26.7,95.83333333333333
1628966,Keita Bates-Diop,8.2,41.666666666666664
1629640,Keldon Johnson,28.5,95.83333333333333
1629022,Lonnie Walker IV,25.4,83.33333333333333
1629677,Luka Samanic,9.3,45.833333333333336
201988,Patty Mills,24.8,94.44444444444444
1629683,Quinndary Weatherspoon,6.1,27.77777777777778
200752,Rudy Gay,21.6,87.5
1630200,Tre Jones,7.3,51.388888888888886
1626168,Trey Lyles,15.6,31.944444444444443
